User,Article,Message,Price,Currency,Date,Status,Platform
almkhta,UPun,11944540790,499,points,"2/13/2026, 6:50:00 PM",Delivered,kick
SAMED121212,support,انا كان عندي طلب قديم عند معتصم 7781415612 وربنا يرزقك ويعوض عليك يا افضل واحد,99,points,"2/13/2026, 6:47:30 PM",Delivered,kick
sarawy12,R7,9418286509,249,points,"2/13/2026, 6:46:30 PM",Delivered,kick
jontiks,VIP,jontiks,399,points,"2/13/2026, 6:46:30 PM",Delivered,kick
p00z,UpAcc,+222 46043616,999,points,"2/13/2026, 6:45:30 PM",Delivered,kick
Ali_dev_2012,R7,هذا الايدي 10317834452,249,points,"2/13/2026, 6:45:00 PM",Delivered,kick
Missio_naries,110Un,11319843268,599,points,"2/13/2026, 6:44:30 PM",Delivered,kick
DSFG8,cancel,شريت روم ضد مطور وشريت من يوسف متا رح تصل ورجعلي الطلب دا نفسه لو سمحت,99,points,"2/13/2026, 6:44:30 PM",Delivered,kick
zaki034668,cancel,انا عندي طلب قديم شوفه,99,points,"2/13/2026, 6:44:30 PM",Delivered,kick
Jfdotd,cancel,تمسح انا ساري 120 وشفتك بعثت بس 60 شده ممكن تشوفها,99,points,"2/13/2026, 6:44:30 PM",Delivered,kick
yassinpromax,cancel,تمساح بالله عليك شوف طلبي في الصفحة البيضاء 10978728803 أنا ياسين برو ماكس أحبك,99,points,"2/13/2026, 6:44:00 PM",Delivered,kick
LWEBFF,cancel,يسطا انا اشتريت رفع مستوى ب499 نقطة اليوم و ملحقش ليه لو مش هايلحق اليوم رجعلي ن,99,points,"2/13/2026, 6:44:00 PM",Delivered,kick
ZAMASU_TV,cancel,انا كان ليا 110 جوهره في صفحة الديس,99,points,"2/13/2026, 6:43:30 PM",Delivered,kick
rfm3,LP,11578800631,249,points,"2/13/2026, 6:43:30 PM",Delivered,kick
massoud_16,cancel,ياتمساح حرام على يوسف مع يرضى يبعثلي. الي عيد اشتري مره اخرى ابعثلي انت بويا باس,99,points,"2/13/2026, 6:43:30 PM",Delivered,kick
FIXAA_TOP_1,50G,01080228430,449,points,"2/13/2026, 6:43:00 PM",Delivered,kick
Mohamed97789,LP,3470503879,249,points,"2/13/2026, 6:43:00 PM",Delivered,kick
abdo218libyaa,WK,1868055984,849,points,"2/13/2026, 6:43:00 PM",Delivered,kick
daghor_999,110DD,2429044371,349,points,"2/13/2026, 6:43:00 PM",Delivered,kick
BotRix09,110DD,7181040457,349,points,"2/13/2026, 6:43:00 PM",Delivered,kick
ZAMASU_TV,110DD,2912484653,349,points,"2/13/2026, 6:43:00 PM",Delivered,kick
RA_Nevo,110DD,9812447003,349,points,"2/13/2026, 6:43:00 PM",Delivered,kick
I_B_R_A_H_H_I_M,LP,9730147491,249,points,"2/13/2026, 6:43:00 PM",Delivered,kick
Forlaz9,60PG,id:5897326432,499,points,"2/13/2026, 6:39:00 PM",Delivered,kick
FARSDZ,UPun,9458444330 احسن مطور,499,points,"2/13/2026, 6:34:00 PM",Delivered,kick
adbox544,UPun,8191792571,499,points,"2/13/2026, 6:32:00 PM",Delivered,kick
LG_LAYLA_YL,R7,11319843268 💗🌚,249,points,"2/13/2026, 6:32:00 PM",Delivered,kick
Miladidn,kod33,الواتس: +963990657216 يتمساح كان عندي طلبات قديمة 330 جوهرة ❤,1299,points,"2/13/2026, 6:27:30 PM",Delivered,kick
skyfullx,110Un,9630138305,599,points,"2/13/2026, 6:17:30 PM",Delivered,kick
mzzz15,R7,9708941394,249,points,"2/13/2026, 6:17:30 PM",Delivered,kick
dghyh,110Un,2605927002,599,points,"2/13/2026, 6:16:30 PM",Delivered,kick
skyfullx,R7,9630138305,249,points,"2/13/2026, 6:16:30 PM",Delivered,kick
izen_sosky,110Un,6580490306,599,points,"2/13/2026, 6:16:00 PM",Delivered,kick
jjookF,110Un,9418522160,599,points,"2/13/2026, 6:15:30 PM",Delivered,kick
11AAA111,UPun,6536947982,499,points,"2/13/2026, 6:15:30 PM",Delivered,kick
0009884848n,UPun,1831517120,499,points,"2/13/2026, 6:14:30 PM",Delivered,kick
Younoxff,UPun,5115435888,499,points,"2/13/2026, 6:11:30 PM",Delivered,kick
nooh575757,support,اتوقع نزل توب اب في اللعبة ممكن تخش تشوف ورجعلي النقاط,99,points,"2/13/2026, 6:05:30 PM",Delivered,kick
MEHAMADAMI,complain,أنا شاري عرض قبل الإجازة و 110 و 110 vip هل هتعملها,49,points,"2/13/2026, 6:05:30 PM",Delivered,kick
freefier5438,complain,تمساح انا شريت بويا باس في طلبي القديم وانا عندي البويا باس بزبط تعطيني 100 جوهر,49,points,"2/13/2026, 6:04:30 PM",Delivered,kick
yo_yo33,UPun,2284067228,499,points,"2/13/2026, 6:02:00 PM",Delivered,kick
ZakarO99,Weekun,2573240718,1299,points,"2/13/2026, 5:57:30 PM",Delivered,kick
xixgzjsjhf,R7,اخوي تمساح كدد تطوير حسب وسمحني علي اسعش ورج علي نقط,249,points,"2/13/2026, 5:57:30 PM",Delivered,kick
yonnes009,UPun,3982148126,499,points,"2/13/2026, 5:57:00 PM",Delivered,kick
qfhrj,UPun,14576807368,499,points,"2/13/2026, 5:56:30 PM",Delivered,kick
dhnacjgsvgszmgbznfjfb,complain,تمساح انا الي طلب قديم لو سمحت شوفو,49,points,"2/13/2026, 5:55:30 PM",Delivered,kick
SAMED121212,complain,انا عندي طلب عند معتصم من طلبات 6 فبراير 7781415612,49,points,"2/13/2026, 5:55:00 PM",Delivered,kick
Anis274,complain,تمساح انا عندي طلب تطوير حساب هاذ رقم فيك تتأكد +213799486822,49,points,"2/13/2026, 5:54:30 PM",Delivered,kick
ZEAN123X,support,ارجوك اخي تمساح ارجوك اعمل لي طلبي ارجوك اعمل طلباتي ارجوك اعملي,99,points,"2/13/2026, 5:54:00 PM",Delivered,kick
zaki034668,complain,انا عندي طالب قديم شوفو,49,points,"2/13/2026, 5:54:00 PM",Delivered,kick
thebesttmsah,110DD,13074939705,349,points,"2/13/2026, 5:53:00 PM",Delivered,kick
luck7y,110DD,357713062,349,points,"2/13/2026, 5:53:00 PM",Delivered,kick
ilyas_690,110DD,11139953275,349,points,"2/13/2026, 5:53:00 PM",Delivered,kick
soufiankamali,WK,1163907837,849,points,"2/13/2026, 5:53:00 PM",Delivered,kick
minago2,LP,4042363849,249,points,"2/13/2026, 5:52:30 PM",Delivered,kick
EL_MARO_1,50G,01149498623,449,points,"2/13/2026, 5:52:30 PM",Delivered,kick
azizhossine,LP,6633366584,249,points,"2/13/2026, 5:52:00 PM",Delivered,kick
samiryyy,LP,7794051898,249,points,"2/13/2026, 5:52:00 PM",Delivered,kick
huda585,LP,9606983684,249,points,"2/13/2026, 5:52:00 PM",Delivered,kick
Manal128,LP,6791662865,249,points,"2/13/2026, 5:52:00 PM",Delivered,kick
mohamde_amine_eeeaaa,110Un,2790311416,599,points,"2/13/2026, 5:44:30 PM",Delivered,kick
asknb,R7,7731174307هاد الايدي,249,points,"2/13/2026, 5:42:30 PM",Delivered,kick
fira2_12,complain,يا تمساح انت بعثت طلبي ف ديس يوم الخميس و لسا ماوصل اتأكد من الايدي ها8147015668,49,points,"2/13/2026, 5:42:30 PM",Delivered,kick
ODEXX444,cancel,اخي شحنت220 قبل تصفير لوسمحت اشحن لي ايضا بدلت حسابي القديم1129085897 احبك والله,99,points,"2/13/2026, 5:42:00 PM",Delivered,kick
mahmoudhghvhvhb,cancel,يا تمساح أنا كنت شاري قبل كده 110 جوهره +50 و موصلتش و شكرا علي مجهودك,99,points,"2/13/2026, 5:41:30 PM",Delivered,kick
Jfdotd,cancel,يا تمسح انا شاري طلبات قديمه ما وصلت ممكن تلغيها وتعطيني النقاط,99,points,"2/13/2026, 5:39:00 PM",Delivered,kick
musty95,cancel,تمساح عندي طلبات بحسابي هاذا 1s2t3,99,points,"2/13/2026, 5:38:30 PM",Delivered,kick
AMKL123,cancel,انا عندي طلب في الصفحة البيضه,99,points,"2/13/2026, 5:38:30 PM",Delivered,kick
loulousousou,cancel,انا كان ليا طلبات قديمة تقريبا شي ٤ طلبات وبويا باس ام انت بعتلي بس ٢٠٠جوهرة,99,points,"2/13/2026, 5:38:30 PM",Delivered,kick
Jfdotd,60PG,51009031061,499,points,"2/13/2026, 5:37:00 PM",Delivered,kick
yazid1234568,cancel,اعملي طلب بوياه باص حالا في الديس ch_yahia21 3253898875,99,points,"2/13/2026, 5:37:00 PM",Delivered,kick
Jfdotd,60PG,51009031061,499,points,"2/13/2026, 5:36:30 PM",Delivered,kick
Ahmad1977648,110Un,3189456191,599,points,"2/13/2026, 5:36:00 PM",Delivered,kick
izen_sosky,cancel,انا شريت بوياه باس و انت عملت صح بس ماوصلني ممكن تتأكد من الايدي 6580490306,99,points,"2/13/2026, 5:35:30 PM",Delivered,kick
yujin9,110Un,8570934821,599,points,"2/13/2026, 5:35:00 PM",Delivered,kick
Hasa14,cancel,انا لي اربع طلبات في اي بي بتذكر اول ما حطيت صفحتين صفحه بيضاء وصفحه اتوقع انه حطيتها بالديسكورد وما وصلتني اقسم بالله يارب تجيلي,99,points,"2/13/2026, 5:35:00 PM",Delivered,kick
abdo12345qwertyuiop,cancel,انا كنت شاري عضوية اسبوعية قبل تقريبا اربع اشهر اشتريتها قبل التصفير ونا وصلت ممكن تتأكد 6568132797,99,points,"2/13/2026, 5:35:00 PM",Delivered,kick
Walid11r,cancel,انا اشتريت الجد,99,points,"2/13/2026, 5:33:30 PM",Delivered,kick
MONTASER1234,cancel,انا ليا 110 جوهرا من يوم الخميس,49,points,"2/13/2026, 5:31:30 PM",Delivered,kick
yasser30102011,cancel,يا تمساح عندي طلب بويا باس كمان الرقم +963 944 904 825,49,points,"2/13/2026, 5:31:00 PM",Delivered,kick
125Rimontada,cancel,اشترت بطاقة مستوي 12327963192ارجو شوف هل موكود,49,points,"2/13/2026, 5:30:30 PM",Delivered,kick
HAZEMMAMDOUH,cancel,انا اشتريت ال١٠٠ جنيه من غير قصد ينفع درجعها,49,points,"2/13/2026, 5:30:30 PM",Delivered,kick
garwine,cancel,انا شاري من عند اخوك ممكن تشوف طلبي هاك ايدي 9838210515,49,points,"2/13/2026, 5:30:30 PM",Delivered,kick
abdo12345qwertyuiop,complain,ممكن تشوف اذا عندي طلبات قديمة لاني شاري من زمان عضوية اسبوعية,49,points,"2/13/2026, 5:30:00 PM",Delivered,kick
abdelbasstdahmane,support,تامساح الله بحبك كان عندي200جواهرقديم او100جوهر 🫂😞🥀من نهار خميس,99,points,"2/13/2026, 5:29:30 PM",Delivered,kick
alivjg,complain,يا تمساح عندي عضويه ب متجرك من طلبات الخميس وعضويه بمتجر يوسف من بين ل 6 عضويات,49,points,"2/13/2026, 5:29:30 PM",Delivered,kick
abdelbasstdahmane,support,تامساح الله بحبك كان عندي200جواهرقديم او100جوهر 🫂😞🥀من نهار خميس,99,points,"2/13/2026, 5:29:00 PM",Delivered,kick
mohamde_amine_eeeaaa,cancel,أرجوك شوف طلبتي القديمة,49,points,"2/13/2026, 5:29:00 PM",Delivered,kick
MORARI777,R7,2799172362,249,points,"2/13/2026, 5:28:30 PM",Delivered,kick
nnsn3n,cancel,وربي ٥٠ جنيه في الصفحه البيضا موصلت للشخص ده jjooKF وربي موصلت من بدري وشوفها,49,points,"2/13/2026, 5:28:00 PM",Delivered,kick
fadyraft,cancel,ابحث باليوزر نيم حرام والله انا دي تاني مرا اشتري إلغاء طلب عندي ثلاث طلبات,49,points,"2/13/2026, 5:28:00 PM",Delivered,kick
7181040457,netdata,01090736982,249,points,"2/13/2026, 5:27:30 PM",Delivered,kick
yasser30102011,cancel,يا تمساح عندي طلبات عند معتصم 1356308454,49,points,"2/13/2026, 5:27:30 PM",Delivered,kick
massoud_16,cancel,ليا بويا باس ارجوك انا عم ارسل ليوسف بس مع يرد + ارجوك رجعلي نقاطي بدي اجمع,49,points,"2/13/2026, 5:27:00 PM",Delivered,kick
HAZEMMAMDOUH,cancel,يا تمساح انا اشتريت عضويه اسبوعيه وي شهريه عملت عليم صح وي قلتلي كلمني بعد,49,points,"2/13/2026, 5:26:30 PM",Delivered,kick
HAZEMMAMDOUH,cancel,يا تمساح انا اشتريت عضويه اسبوعيه وي شهريه عملت عليم صح وي قلتلي كلمني بعد,49,points,"2/13/2026, 5:26:00 PM",Delivered,kick
tmsahtop7,cancel,انا كان ليا 50 جوهرة زمان لو بتقدر تعطني لها وبحبك 🌹,49,points,"2/13/2026, 5:26:00 PM",Delivered,kick
Mohammed12312309,cancel,تمساح كان لي طلب في اصفحه البيضه,49,points,"2/13/2026, 5:25:00 PM",Delivered,kick
PCH5,R7,9417445360id pch5 ارجوك اشحنلي,249,points,"2/13/2026, 5:24:00 PM",Delivered,kick
iyad7779,cancel,6587166143 أنا عندي بطاقة رفع مستوى قديمة,49,points,"2/13/2026, 5:24:00 PM",Delivered,kick
alaa3588,VIP,alaa3588,399,points,"2/13/2026, 5:23:00 PM",Delivered,kick
iyad7779,cancel,6587166143 أنا عندي بطاقة رفع مستوى قديمة,49,points,"2/13/2026, 5:21:30 PM",Delivered,kick
medo23_3mor,110Un,2080629585,599,points,"2/13/2026, 5:21:00 PM",Delivered,kick
iyad7779,cancel,6587166143 أنا عندي بطاقة رفع مستوى قديمة,49,points,"2/13/2026, 5:21:00 PM",Delivered,kick
Abd1ij,netdata,01107165344,249,points,"2/13/2026, 5:21:00 PM",Delivered,kick
saad122412,R7,9782306121,249,points,"2/13/2026, 5:20:30 PM",Delivered,kick
1kyzu,110Un,14620782897,599,points,"2/13/2026, 5:18:30 PM",Delivered,kick
charbel1622,UPun,3049465056,499,points,"2/13/2026, 5:18:00 PM",Delivered,kick
jojo2014s,R7,9553327592,249,points,"2/13/2026, 5:17:30 PM",Delivered,kick
Escanorcs,شعار الأوجي المميز ,,199,points,"2/13/2026, 5:17:00 PM",Delivered,kick
wfor463,110Un,13209005314,599,points,"2/13/2026, 5:16:00 PM",Delivered,kick
7181040457,cancel,انا اشتريت 110جوهره الأيدي موجود في الدسكورد 7181040457,49,points,"2/13/2026, 5:16:00 PM",Delivered,kick
youssef_9997,R7,9548207582,249,points,"2/13/2026, 5:14:00 PM",Delivered,kick
fadyraft,cancel,يا تمساح انا كنت مشتري 110 جوهرة و بطاقة رفع مستوى وعضوية أسبوعية ومفيش حاجة وصل,49,points,"2/13/2026, 5:14:00 PM",Delivered,kick
L7aj7,cancel,تمساح ممكن ترخص في عضوية شهرية,49,points,"2/13/2026, 5:14:00 PM",Delivered,kick
Mohammad078215,R7,انا الي طلب قديم عضويه اسبوعيه وما وصلتني يقلبي وبدي هاي 🖤🖤🖤1894096794,249,points,"2/13/2026, 5:13:00 PM",Delivered,kick
ABDOALWHB,cancel,يا تمساح أنا كان الي بوياباس أنا كنت حطيت طريقة توصل بس ما كلمتني ممكن تراجع طلب,49,points,"2/13/2026, 5:13:00 PM",Delivered,kick
ahmad11444,UPun,9664444583,499,points,"2/13/2026, 5:13:00 PM",Delivered,kick
OsamaAttallah,UPun,يسطا كان ليا طلب قديم عند حضرتك ومأخدتش عليه تعويض 🫶🏻🫶🏻,499,points,"2/13/2026, 5:12:30 PM",Delivered,kick
AMKL123,cancel,انا كان عندي 100 جواهره 2877093525,49,points,"2/13/2026, 5:12:30 PM",Delivered,kick
firascanada,cancel,يا تمساح ارجوك اعملي طلبي عند يوسف تبع يوم الخميس 110 هاذ الأيدي 8147015668,49,points,"2/13/2026, 5:12:30 PM",Delivered,kick
FIXAA_TOP_1,cancel,يا تمساح انا كان ليا طلب قديم,49,points,"2/13/2026, 5:12:00 PM",Delivered,kick
qusai_145,cancel,يا تمساح بالله عليك انا الي طلب من المتجر القديم 100+100 و 50+50,49,points,"2/13/2026, 5:09:00 PM",Delivered,kick
awyua,110Un,1507487129,599,points,"2/13/2026, 5:09:00 PM",Delivered,kick
maybe_so,110Un,8570934821,599,points,"2/13/2026, 5:08:30 PM",Delivered,kick
tuljkh,R7,الأيدي 11284026659,249,points,"2/13/2026, 5:08:00 PM",Delivered,kick
fatahsobartini,110Un,1163907837,599,points,"2/13/2026, 5:08:00 PM",Delivered,kick
Rifiigh_8,R7,3236123634,249,points,"2/13/2026, 5:06:00 PM",Delivered,kick
mimoi1,R7,10625361082,249,points,"2/13/2026, 5:05:30 PM",Delivered,kick
DOMBLAK9,UPun,9458573835,499,points,"2/13/2026, 5:05:30 PM",Delivered,kick
Karem9e,110Un,6645067204,599,points,"2/13/2026, 5:05:00 PM",Delivered,kick
LWEBFF,UPun,1002994994,499,points,"2/13/2026, 5:04:30 PM",Delivered,kick
155555222,UPun,14142614438,499,points,"2/13/2026, 5:04:00 PM",Delivered,kick
bsjskdhhd,R7,3575924285,249,points,"2/13/2026, 5:03:30 PM",Delivered,kick
ABRHIMALMHMD,R7,9459752318,249,points,"2/13/2026, 5:03:00 PM",Delivered,kick
Aymen5025,UPun,10462039234,499,points,"2/13/2026, 5:03:00 PM",Delivered,kick
fdaeg,110Un,2605927002,599,points,"2/13/2026, 5:03:00 PM",Delivered,kick
23625182011,R7,2362518201انستا arefayham,249,points,"2/13/2026, 5:03:00 PM",Delivered,kick
drisssmayka,110Un,1163907837,599,points,"2/13/2026, 5:02:30 PM",Delivered,kick
Ahmadrim,R7,7506524748,249,points,"2/13/2026, 4:58:00 PM",Delivered,kick
AHMADFF2009,110Un,702239214,599,points,"2/13/2026, 4:52:30 PM",Delivered,kick
LAKCNk,110Un,8048871801,599,points,"2/13/2026, 4:50:00 PM",Delivered,kick
mohamadyts,R7,2130369831هذا الايدي رقم تواصل +963939818065,249,points,"2/13/2026, 4:48:00 PM",Delivered,kick
AMKL123,R7,رقم الواتس 01091599459. الاي دي 2877093525,249,points,"2/13/2026, 4:48:00 PM",Delivered,kick
Hxa0953,R7,12251187693,249,points,"2/13/2026, 4:46:30 PM",Delivered,kick
Mahmohddhdhdhdhdhdbdbdbdb,60PG,52371188851,499,points,"2/13/2026, 4:45:00 PM",Delivered,kick
NEW_ABDOU2,110Un,2573240718,599,points,"2/13/2026, 4:42:30 PM",Delivered,kick
king_top1234,R7,رقم الواتساب 0939184580 اللايدي 4521737952,249,points,"2/13/2026, 4:42:00 PM",Delivered,kick
MASRE_YASTA,R7,الأيدي:1975372274 الواتصل واتس: 01278845207,249,points,"2/13/2026, 4:39:00 PM",Delivered,kick
ahmad005ahmas,110Un,7279748065,599,points,"2/13/2026, 4:37:00 PM",Delivered,kick
fhtioyyh,R7,0684528436,249,points,"2/13/2026, 12:23:30 AM",Delivered,kick
Mohamed_2014_14,R7,0675307191 من المغرب غدا عيد ميلادي يا افضل مطور🤑🥳🤑🥳🥳🤑 1506581049الايدي,249,points,"2/13/2026, 12:06:30 AM",Delivered,kick
Anis274,UpAcc,+213799486822 اسمي على الواتس amina تحياتي,1499,points,"2/12/2026, 11:35:30 PM",Delivered,kick
My_MHD_YT,R7,9498951882,249,points,"2/12/2026, 11:35:00 PM",Delivered,kick
temo7853,R7,ده الايدي يا أفضل وأصدق مطور 3021757091,249,points,"2/12/2026, 10:40:30 PM",Delivered,kick
ASZXD556,R7,8991762753,249,points,"2/12/2026, 10:26:30 PM",Delivered,kick
King_tmsahff,R7,2446125845 ايدي بتاعي يسطا كيف يضهر فالخزنه,249,points,"2/12/2026, 9:51:29 PM",Delivered,kick
hamo123771,R7,2027526901,249,points,"2/12/2026, 9:36:59 PM",Delivered,kick
reda123ab,R7,+212775180365 13101888983 id,249,points,"2/12/2026, 9:17:59 PM",Delivered,kick
Ayman_yt_123,R7,10950647461,249,points,"2/12/2026, 9:17:29 PM",Delivered,kick
for_x09,R7,1443356074,249,points,"2/12/2026, 9:06:59 PM",Delivered,kick
Brazil76,R7,14274971951,249,points,"2/12/2026, 8:58:29 PM",Delivered,kick
yasser30102011,R7,1356308454,249,points,"2/12/2026, 8:56:29 PM",Delivered,kick
adham8794,R7,9448598688,249,points,"2/12/2026, 8:51:29 PM",Delivered,kick
01022661904,R7,1030197580,249,points,"2/12/2026, 8:10:29 PM",Delivered,kick
ebrahim_youssof,R7,13652536645,249,points,"2/12/2026, 7:42:59 PM",Delivered,kick
salehsleman,R7,12291724593 هي الايدي,249,points,"2/12/2026, 7:29:29 PM",Delivered,kick
uuoosv,R7,Whtsp : +966 55 846 1073 Id : 2122854804,249,points,"2/12/2026, 7:23:59 PM",Delivered,kick
ghazi1542,R7,1406316177والله انا شاري بطاقه مستوى,249,points,"2/12/2026, 7:17:59 PM",Delivered,kick
felixx6393,R7,4902065472,249,points,"2/12/2026, 7:06:29 PM",Delivered,kick
abdelbasstdahmane,R7,0557900387,249,points,"2/12/2026, 5:59:29 PM",Delivered,kick
L7aj7,R7,794151578,249,points,"2/12/2026, 5:58:59 PM",Delivered,kick
youseftvn,R7,8084839905 + طلبي القديم ♥︎,249,points,"2/12/2026, 5:19:29 PM",Delivered,kick
